user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,churn_target,login_recency_category,support_risk,payment_risk,usage_level,churn_probability,predicted_churn,predicted_risk_category
837,2023-03-23,Premium,699,17.8,1,4,31,30,No,0,At Risk,Low,High,High,0.5434686719255919,1,Medium Risk
838,2024-09-16,Basic,199,24.6,4,3,34,33,Yes,1,Inactive,Medium,High,High,0.6766156557957601,1,High Risk
839,2024-08-16,Basic,199,12.1,1,5,16,40,Yes,1,Inactive,Low,High,Medium,0.6957161071857982,1,High Risk
840,2024-04-25,Standard,399,22.6,8,0,4,30,Yes,1,At Risk,High,Low,High,0.523077193107179,1,Medium Risk
841,2024-09-03,Premium,699,10.8,4,2,22,10,Yes,1,Active,Medium,Medium,Medium,0.35215769362367155,0,Medium Risk
842,2023-06-23,Premium,699,18.3,4,0,20,40,Yes,1,Inactive,Medium,Low,High,0.3645980734098462,0,Medium Risk
843,2024-05-11,Premium,699,16.6,4,5,4,39,Yes,1,Inactive,Medium,High,High,0.7539153934882531,1,High Risk
844,2023-10-09,Basic,199,12.9,4,2,9,8,No,0,Active,Medium,Medium,Medium,0.32419771280412313,0,Medium Risk
845,2024-04-02,Standard,399,18.7,2,4,1,47,Yes,1,Inactive,Low,High,High,0.7151606968114987,1,High Risk
846,2023-02-03,Standard,399,6.9,3,3,12,11,No,0,Active,Medium,High,Medium,0.3441016154653304,0,Medium Risk
847,2024-01-28,Standard,399,24.2,2,3,6,48,No,0,Inactive,Low,High,High,0.6969096866237021,1,High Risk
848,2023-12-20,Basic,199,18.3,2,1,29,36,No,0,Inactive,Low,Medium,High,0.4395087219881326,0,Medium Risk
849,2024-05-02,Basic,199,19.0,1,0,17,10,No,0,Active,Low,Low,High,0.15424930725559,0,Low Risk
850,2024-02-04,Standard,399,18.8,8,1,31,24,No,0,At Risk,High,Medium,High,0.6044552564376195,1,High Risk
851,2024-04-04,Standard,399,4.1,6,0,17,18,No,0,At Risk,High,Low,Low,0.6550149141767921,1,High Risk
852,2023-12-29,Standard,399,24.1,0,0,21,58,No,0,Inactive,Low,Low,High,0.3109925079096222,0,Medium Risk
853,2024-02-05,Standard,399,8.7,4,0,18,16,No,0,At Risk,Medium,Low,Medium,0.28468749712008357,0,Low Risk
854,2023-07-04,Standard,399,18.5,3,4,16,21,No,0,At Risk,Medium,High,High,0.5491132197758721,1,Medium Risk
855,2024-06-21,Standard,399,0.8,0,0,36,0,No,0,Active,Low,Low,Low,0.297512343309878,0,Low Risk
856,2024-09-26,Basic,199,9.1,4,2,29,12,Yes,1,Active,Medium,Medium,Medium,0.3389859840908093,0,Medium Risk
857,2023-05-03,Basic,199,23.5,3,4,4,40,Yes,1,Inactive,Medium,High,High,0.6623052660527808,1,High Risk
858,2023-10-29,Basic,199,9.7,2,0,9,44,Yes,1,Inactive,Low,Low,Medium,0.33843706537137913,0,Medium Risk
859,2023-11-28,Standard,399,16.2,4,3,5,44,No,0,Inactive,Medium,High,High,0.6402806424292489,1,High Risk
860,2023-03-03,Standard,399,19.6,4,0,11,24,Yes,1,At Risk,Medium,Low,High,0.29438366089517615,0,Low Risk
861,2024-02-07,Standard,399,4.9,1,3,17,59,Yes,1,Inactive,Low,High,Low,0.8643853340374635,1,High Risk
862,2023-04-19,Basic,199,3.2,8,3,32,13,Yes,1,Active,High,High,Low,0.8326840501794741,1,High Risk
863,2024-04-01,Standard,399,3.0,1,0,17,36,No,0,Inactive,Low,Low,Low,0.6020651688043969,1,High Risk
864,2023-06-05,Basic,199,4.1,0,0,32,42,Yes,1,Inactive,Low,Low,Low,0.52799781440825,1,Medium Risk
865,2024-05-17,Premium,699,22.7,0,4,22,45,No,0,Inactive,Low,High,High,0.6275967212101365,1,High Risk
866,2024-12-06,Standard,399,10.4,1,4,28,14,Yes,1,Active,Low,High,Medium,0.4293187967698041,0,Medium Risk
867,2023-02-26,Standard,399,14.4,5,2,8,43,Yes,1,Inactive,Medium,Medium,Medium,0.6306934120657302,1,High Risk
868,2023-10-24,Premium,699,9.5,5,0,6,53,Yes,1,Inactive,Medium,Low,Medium,0.4505020715037379,0,Medium Risk
869,2024-12-13,Premium,699,4.8,0,3,13,42,Yes,1,Inactive,Low,High,Low,0.8073852822518999,1,High Risk
870,2024-03-24,Standard,399,16.0,5,3,7,5,No,0,Active,Medium,High,High,0.4795058865154436,0,Medium Risk
871,2023-09-02,Premium,699,3.9,3,0,13,46,No,0,Inactive,Medium,Low,Low,0.6305782298700524,1,High Risk
872,2024-04-05,Standard,399,2.0,8,5,25,19,Yes,1,At Risk,High,High,Low,0.9350497076525687,1,High Risk
873,2023-08-05,Basic,199,8.8,5,5,3,2,Yes,1,Active,Medium,High,Medium,0.5509595078607928,1,Medium Risk
874,2023-03-15,Premium,699,11.7,8,1,34,47,No,0,Inactive,High,Medium,Medium,0.678159185222595,1,High Risk
875,2023-02-16,Basic,199,12.5,0,3,10,58,No,0,Inactive,Low,High,Medium,0.5546765863311182,1,Medium Risk
876,2024-04-12,Basic,199,0.9,0,2,9,52,Yes,1,Inactive,Low,Medium,Low,0.7325752923971844,1,High Risk
877,2024-09-22,Premium,699,21.0,1,0,11,7,No,0,Active,Low,Low,High,0.16143647102450703,0,Low Risk
878,2024-11-25,Basic,199,20.2,6,2,5,51,No,0,Inactive,High,Medium,High,0.6609286752846613,1,High Risk
879,2023-08-07,Standard,399,3.5,8,1,21,20,No,0,At Risk,High,Medium,Low,0.8169198312011338,1,High Risk
880,2023-06-22,Basic,199,8.7,1,2,12,9,No,0,Active,Low,Medium,Medium,0.23759469684334075,0,Low Risk
881,2023-05-17,Premium,699,14.1,7,1,24,59,No,0,Inactive,High,Medium,Medium,0.6693018862872587,1,High Risk
882,2023-07-03,Basic,199,19.6,0,3,25,5,Yes,1,Active,Low,High,High,0.275806001171283,0,Low Risk
883,2024-10-17,Basic,199,10.7,7,5,19,8,Yes,1,Active,High,High,Medium,0.6604393470727502,1,High Risk
884,2024-09-02,Standard,399,11.5,3,1,34,39,No,0,Inactive,Medium,Medium,Medium,0.45817414772978915,0,Medium Risk
885,2023-12-23,Basic,199,15.5,1,5,32,52,No,0,Inactive,Low,High,High,0.6742494594970416,1,High Risk
886,2024-09-25,Standard,399,14.2,3,0,1,33,No,0,Inactive,Medium,Low,Medium,0.34154748720347383,0,Medium Risk
887,2023-02-24,Standard,399,12.9,7,5,35,42,Yes,1,Inactive,High,High,Medium,0.8287362532169281,1,High Risk
888,2023-02-14,Basic,199,20.0,7,3,8,11,Yes,1,Active,High,High,High,0.5396576182110713,1,Medium Risk
889,2024-04-09,Basic,199,7.5,6,2,24,21,Yes,1,At Risk,High,Medium,Medium,0.508549993215774,1,Medium Risk
890,2024-05-11,Basic,199,18.6,8,1,7,10,No,0,Active,High,Medium,High,0.458826710237833,0,Medium Risk
891,2023-11-30,Premium,699,2.2,3,5,8,28,Yes,1,At Risk,Medium,High,Low,0.848515435008566,1,High Risk
892,2023-08-22,Standard,399,18.8,5,1,13,49,Yes,1,Inactive,Medium,Medium,High,0.5719748195523418,1,Medium Risk
893,2024-04-27,Basic,199,18.6,3,3,16,57,Yes,1,Inactive,Medium,High,High,0.6525025065250909,1,High Risk
894,2024-04-10,Premium,699,1.8,6,1,32,13,No,0,Active,High,Medium,Low,0.6507900560758483,1,High Risk
895,2023-10-04,Basic,199,9.7,7,5,25,12,No,0,Active,High,High,Medium,0.6365471906481602,1,High Risk
896,2024-04-21,Basic,199,3.6,0,2,22,8,Yes,1,Active,Low,Medium,Low,0.5005747278652533,1,Medium Risk
897,2023-06-10,Standard,399,4.7,5,1,27,56,Yes,1,Inactive,Medium,Medium,Low,0.8355244862190364,1,High Risk
898,2024-06-18,Premium,699,14.7,8,1,11,5,No,0,Active,High,Medium,Medium,0.4764743767840119,0,Medium Risk
899,2023-09-10,Standard,399,15.0,7,2,14,0,No,0,Active,High,Medium,Medium,0.4316019598053399,0,Medium Risk
900,2024-08-10,Basic,199,11.1,3,4,21,60,Yes,1,Inactive,Medium,High,Medium,0.7100779462903062,1,High Risk
901,2023-02-04,Basic,199,24.5,0,3,27,46,No,0,Inactive,Low,High,High,0.5462064605684687,1,Medium Risk
902,2024-07-25,Standard,399,10.2,1,3,34,31,Yes,1,Inactive,Low,High,Medium,0.560947669960832,1,Medium Risk
903,2023-04-03,Basic,199,23.8,2,2,27,18,Yes,1,At Risk,Low,Medium,High,0.4379270385662676,0,Medium Risk
904,2024-08-20,Basic,199,16.9,2,5,31,29,No,0,At Risk,Low,High,High,0.6666460878169642,1,High Risk
905,2024-01-15,Basic,199,11.9,2,5,30,25,Yes,1,At Risk,Low,High,Medium,0.6712588930565203,1,High Risk
906,2024-12-08,Premium,699,17.7,0,5,30,4,No,0,Active,Low,High,High,0.40018887765005673,0,Medium Risk
907,2024-07-09,Standard,399,1.3,6,2,34,44,Yes,1,Inactive,High,Medium,Low,0.8528714687387502,1,High Risk
908,2023-02-26,Premium,699,19.8,1,4,14,56,Yes,1,Inactive,Low,High,High,0.6657365679973123,1,High Risk
909,2023-02-11,Premium,699,22.3,1,3,24,23,Yes,1,At Risk,Low,High,High,0.49458404801431544,0,Medium Risk
910,2023-07-29,Standard,399,4.8,8,5,24,4,Yes,1,Active,High,High,Low,0.8848968203452545,1,High Risk
911,2024-08-17,Basic,199,6.3,1,5,22,30,No,0,At Risk,Low,High,Medium,0.5990204558565663,1,Medium Risk
912,2024-05-30,Premium,699,19.0,3,2,14,22,No,0,At Risk,Medium,Medium,High,0.4283433626241873,0,Medium Risk
913,2024-05-28,Premium,699,7.3,1,2,28,22,Yes,1,At Risk,Low,Medium,Medium,0.37843403064068326,0,Medium Risk
914,2023-10-27,Premium,699,12.0,8,5,8,52,Yes,1,Inactive,High,High,Medium,0.8716838643247073,1,High Risk
915,2023-03-31,Standard,399,20.1,1,1,24,57,No,0,Inactive,Low,Medium,High,0.4578790351068982,0,Medium Risk
916,2023-04-25,Basic,199,22.5,4,0,26,6,Yes,1,Active,Medium,Low,High,0.19037080036647128,0,Low Risk
917,2023-10-28,Premium,699,12.7,3,4,10,60,No,0,Inactive,Medium,High,Medium,0.7011514574390361,1,High Risk
918,2024-10-22,Standard,399,23.3,7,2,35,26,Yes,1,At Risk,High,Medium,High,0.633928068118538,1,High Risk
919,2024-10-22,Basic,199,5.1,0,1,19,53,No,0,Inactive,Low,Medium,Medium,0.36977188676901024,0,Medium Risk
920,2024-06-26,Standard,399,14.7,5,3,27,37,Yes,1,Inactive,Medium,High,Medium,0.7306081781896651,1,High Risk
921,2023-08-21,Premium,699,11.7,2,2,29,10,No,0,Active,Low,Medium,Medium,0.30634891748023874,0,Medium Risk
922,2023-06-20,Standard,399,24.3,0,1,24,22,Yes,1,At Risk,Low,Medium,High,0.29710165815288553,0,Low Risk
923,2024-12-10,Premium,699,17.9,4,1,11,11,No,0,Active,Medium,Medium,High,0.3018716770724264,0,Medium Risk
924,2024-03-27,Premium,699,4.5,1,0,10,20,No,0,At Risk,Low,Low,Low,0.5272486695068764,1,Medium Risk
925,2023-12-19,Standard,399,5.0,8,5,24,2,No,0,Active,High,High,Low,0.8831266806014673,1,High Risk
926,2023-01-26,Basic,199,11.5,2,4,24,19,Yes,1,At Risk,Low,High,Medium,0.5713246920003341,1,Medium Risk
927,2024-07-13,Standard,399,19.3,7,2,32,9,Yes,1,Active,High,Medium,High,0.46455836129646977,0,Medium Risk
928,2024-08-10,Premium,699,16.4,4,3,22,57,Yes,1,Inactive,Medium,High,High,0.6996963396794172,1,High Risk
929,2024-05-05,Premium,699,20.1,7,2,10,44,Yes,1,Inactive,High,Medium,High,0.702064936464719,1,High Risk
930,2023-08-14,Basic,199,17.1,1,2,9,1,No,0,Active,Low,Medium,High,0.2252363735662619,0,Low Risk
931,2024-06-23,Standard,399,2.8,0,4,23,41,Yes,1,Inactive,Low,High,Low,0.8313532578048096,1,High Risk
932,2024-11-18,Basic,199,5.3,1,4,18,54,Yes,1,Inactive,Low,High,Medium,0.6423626099508837,1,High Risk
933,2023-02-27,Basic,199,10.2,7,2,33,38,Yes,1,Inactive,High,Medium,Medium,0.6384808090862819,1,High Risk
934,2023-10-19,Premium,699,10.2,6,2,24,24,Yes,1,At Risk,High,Medium,Medium,0.511692746342459,1,Medium Risk
935,2024-03-30,Standard,399,8.0,7,4,23,5,Yes,1,Active,High,High,Medium,0.5905266684997383,1,Medium Risk
936,2024-03-10,Premium,699,20.2,4,1,27,51,No,0,Inactive,Medium,Medium,High,0.55792160490654,1,Medium Risk
937,2024-06-21,Premium,699,3.9,1,1,27,13,Yes,1,Active,Low,Medium,Low,0.5259646814744419,1,Medium Risk
938,2023-10-07,Standard,399,23.4,6,0,5,0,No,0,Active,High,Low,High,0.22788361448829558,0,Low Risk
939,2023-10-24,Standard,399,14.1,2,1,12,11,No,0,Active,Low,Medium,Medium,0.27356105110985657,0,Low Risk
940,2024-04-19,Premium,699,1.5,4,4,32,19,Yes,1,At Risk,Medium,High,Low,0.848676377851844,1,High Risk
941,2024-10-13,Basic,199,19.9,2,2,2,19,No,0,At Risk,Low,Medium,High,0.44995231385348883,0,Medium Risk
942,2024-12-05,Standard,399,16.5,4,3,8,11,Yes,1,Active,Medium,High,High,0.44052300919187015,0,Medium Risk
943,2024-01-06,Premium,699,1.2,4,3,16,4,Yes,1,Active,Medium,High,Low,0.7149657547721385,1,High Risk
944,2024-12-11,Premium,699,14.4,4,5,31,43,Yes,1,Inactive,Medium,High,Medium,0.7834456280965656,1,High Risk
945,2023-05-30,Basic,199,13.1,0,2,24,10,No,0,Active,Low,Medium,Medium,0.21620362849892463,0,Low Risk
946,2024-01-05,Standard,399,22.0,2,2,30,10,Yes,1,Active,Low,Medium,High,0.3461219784187339,0,Medium Risk
947,2024-06-10,Standard,399,1.7,4,4,23,40,Yes,1,Inactive,Medium,High,Low,0.8939746565713271,1,High Risk
948,2024-12-02,Basic,199,19.2,2,4,12,20,No,0,At Risk,Low,High,High,0.6049882447786123,1,High Risk
949,2023-05-28,Standard,399,17.3,5,0,18,34,No,0,Inactive,Medium,Low,High,0.3977087046962911,0,Medium Risk
950,2023-06-16,Basic,199,13.2,5,3,9,26,Yes,1,At Risk,Medium,High,Medium,0.6273086956386741,1,High Risk
951,2024-09-20,Basic,199,4.3,3,1,14,50,No,0,Inactive,Medium,Medium,Low,0.7640580277110816,1,High Risk
952,2024-03-03,Premium,699,21.2,8,5,34,48,No,0,Inactive,High,High,High,0.8830061170947539,1,High Risk
953,2024-12-08,Standard,399,3.4,2,0,5,30,Yes,1,At Risk,Low,Low,Low,0.6047286007638857,1,High Risk
954,2023-01-30,Standard,399,20.5,8,2,9,11,No,0,Active,High,Medium,High,0.507704478806583,1,Medium Risk
955,2023-08-03,Premium,699,5.9,2,5,8,14,Yes,1,Active,Low,High,Medium,0.49049077779653294,0,Medium Risk
956,2024-03-17,Basic,199,10.9,1,0,6,1,No,0,Active,Low,Low,Medium,0.14095422584026765,0,Low Risk
957,2023-09-17,Basic,199,3.1,8,4,13,3,Yes,1,Active,High,High,Low,0.8493671288814683,1,High Risk
958,2024-09-08,Basic,199,7.9,0,0,5,50,Yes,1,Inactive,Low,Low,Medium,0.2701754756961278,0,Low Risk
959,2023-10-12,Basic,199,5.0,5,0,13,5,Yes,1,Active,Medium,Low,Low,0.49062891813570014,0,Medium Risk
960,2024-08-06,Premium,699,9.1,8,5,23,39,Yes,1,Inactive,High,High,Medium,0.8603821371709497,1,High Risk
961,2023-10-16,Basic,199,20.6,0,4,7,13,No,0,Active,Low,High,High,0.3508813087936032,0,Medium Risk
962,2024-12-25,Basic,199,0.6,1,1,35,58,Yes,1,Inactive,Low,Medium,Low,0.7429358133643819,1,High Risk
963,2023-07-05,Standard,399,17.6,2,3,24,43,No,0,Inactive,Low,High,High,0.6195791995370237,1,High Risk
964,2023-11-18,Standard,399,10.9,8,1,25,26,Yes,1,At Risk,High,Medium,Medium,0.5794174568245144,1,Medium Risk
965,2023-10-23,Basic,199,3.2,2,3,30,48,Yes,1,Inactive,Low,High,Low,0.8538754126137945,1,High Risk
966,2024-09-06,Premium,699,2.5,7,0,3,24,Yes,1,At Risk,High,Low,Low,0.713839243782878,1,High Risk
967,2024-03-14,Premium,699,17.3,7,1,20,35,Yes,1,Inactive,High,Medium,High,0.6119152631241964,1,High Risk
968,2024-11-21,Basic,199,22.4,7,5,5,23,Yes,1,At Risk,High,High,High,0.7927701081943698,1,High Risk
969,2023-05-27,Standard,399,10.2,8,5,7,43,Yes,1,Inactive,High,High,Medium,0.8542472858129797,1,High Risk
970,2023-06-22,Standard,399,17.5,1,5,26,59,No,0,Inactive,Low,High,High,0.7083277326473518,1,High Risk
971,2024-02-18,Basic,199,24.4,5,1,24,38,No,0,Inactive,Medium,Medium,High,0.5964555411473644,1,Medium Risk
972,2024-08-18,Basic,199,21.0,7,2,15,48,Yes,1,Inactive,High,Medium,High,0.70782730760692,1,High Risk
973,2024-02-19,Premium,699,19.0,6,2,18,30,Yes,1,At Risk,High,Medium,High,0.5659718904785118,1,Medium Risk
974,2024-05-24,Standard,399,7.3,7,0,33,7,No,0,Active,High,Low,Medium,0.2687836561454808,0,Low Risk
975,2023-07-03,Basic,199,1.2,0,0,9,31,No,0,Inactive,Low,Low,Low,0.48229049045731187,0,Medium Risk
976,2024-05-19,Standard,399,4.2,1,0,21,42,No,0,Inactive,Low,Low,Low,0.6243284671288294,1,High Risk
977,2023-12-18,Standard,399,7.7,7,3,13,32,Yes,1,Inactive,High,High,Medium,0.7084166132507104,1,High Risk
978,2024-01-28,Premium,699,0.9,0,3,35,56,No,0,Inactive,Low,High,Low,0.8152859789271889,1,High Risk
979,2024-07-24,Standard,399,21.4,7,3,21,2,Yes,1,Active,High,High,High,0.5602941977465773,1,Medium Risk
980,2024-02-03,Premium,699,22.2,2,3,20,27,Yes,1,At Risk,Low,High,High,0.5936981422576423,1,Medium Risk
981,2024-08-08,Standard,399,14.4,7,5,8,35,Yes,1,Inactive,High,High,Medium,0.8414024694732642,1,High Risk
982,2024-05-21,Standard,399,14.3,2,4,31,3,No,0,Active,Low,High,Medium,0.48057190263546956,0,Medium Risk
983,2024-08-27,Premium,699,15.6,5,2,25,20,Yes,1,At Risk,Medium,Medium,High,0.5181691293526836,1,Medium Risk
984,2024-10-02,Basic,199,21.0,5,5,9,37,Yes,1,Inactive,Medium,High,High,0.8023340455416275,1,High Risk
985,2024-11-08,Standard,399,2.9,5,2,25,26,Yes,1,At Risk,Medium,Medium,Low,0.8071534569163596,1,High Risk
986,2023-03-09,Basic,199,6.2,4,4,16,5,No,0,Active,Medium,High,Medium,0.42654471088542817,0,Medium Risk
987,2024-11-04,Standard,399,8.8,0,4,8,20,Yes,1,At Risk,Low,High,Medium,0.4807406502896092,0,Medium Risk
988,2023-01-23,Standard,399,22.6,4,0,33,44,Yes,1,Inactive,Medium,Low,High,0.39726667193671017,0,Medium Risk
989,2023-04-13,Standard,399,14.5,5,4,25,6,No,0,Active,Medium,High,Medium,0.5447619756545068,1,Medium Risk
990,2023-11-03,Premium,699,8.7,8,5,14,21,Yes,1,At Risk,High,High,Medium,0.7889758201575269,1,High Risk
991,2023-02-18,Standard,399,5.4,1,4,28,13,Yes,1,Active,Low,High,Medium,0.3683208488810403,0,Medium Risk
992,2024-08-29,Standard,399,20.2,1,5,26,54,Yes,1,Inactive,Low,High,High,0.7349623772355349,1,High Risk
993,2023-03-20,Standard,399,2.1,8,3,18,27,Yes,1,At Risk,High,High,Low,0.8981851245992121,1,High Risk
994,2023-07-24,Premium,699,12.9,4,3,20,42,Yes,1,Inactive,Medium,High,Medium,0.6591133770090709,1,High Risk
995,2023-07-04,Standard,399,6.7,8,3,26,42,No,0,Inactive,High,High,Medium,0.7692433955285941,1,High Risk
996,2024-04-23,Basic,199,21.6,7,1,34,42,No,0,Inactive,High,Medium,High,0.6445548840192248,1,High Risk
997,2024-06-18,Standard,399,20.3,6,4,35,46,Yes,1,Inactive,High,High,High,0.7809811960560216,1,High Risk
998,2023-11-04,Basic,199,11.8,3,1,24,47,No,0,Inactive,Medium,Medium,Medium,0.44470532010103536,0,Medium Risk
999,2023-10-01,Standard,399,8.3,1,5,27,13,No,0,Active,Low,High,Medium,0.44071672803919193,0,Medium Risk
1000,2023-07-16,Standard,399,6.8,3,3,11,15,Yes,1,At Risk,Medium,High,Medium,0.45126122599503016,0,Medium Risk
1001,2024-03-22,Basic,199,20.0,4,3,16,31,Yes,1,Inactive,Medium,High,High,0.6483098567772682,1,High Risk
1002,2023-10-12,Standard,399,5.4,4,1,3,1,No,0,Active,Medium,Medium,Medium,0.23318898274286703,0,Low Risk
1003,2023-02-26,Premium,699,4.8,0,5,36,31,Yes,1,Inactive,Low,High,Low,0.8376596324674611,1,High Risk
1004,2024-11-04,Basic,199,15.2,1,3,21,57,Yes,1,Inactive,Low,High,High,0.6085812561808891,1,High Risk
1005,2024-05-27,Basic,199,23.6,2,1,26,7,No,0,Active,Low,Medium,High,0.2909155227948841,0,Low Risk
1006,2023-09-01,Basic,199,16.8,8,2,34,31,No,0,Inactive,High,Medium,High,0.6682359525806423,1,High Risk
1007,2024-02-04,Premium,699,19.4,5,2,8,53,Yes,1,Inactive,Medium,Medium,High,0.6700506556429463,1,High Risk
1008,2023-10-09,Premium,699,23.4,3,1,16,6,No,0,Active,Medium,Medium,High,0.24604390493040068,0,Low Risk
1009,2023-04-26,Standard,399,6.7,0,3,27,34,Yes,1,Inactive,Low,High,Medium,0.4597024180120706,0,Medium Risk
1010,2023-05-29,Standard,399,10.9,3,2,35,56,No,0,Inactive,Medium,Medium,Medium,0.5282973903824745,1,Medium Risk
1011,2024-09-12,Standard,399,18.0,4,0,31,41,No,0,Inactive,Medium,Low,High,0.3921357144720263,0,Medium Risk
1012,2024-10-16,Basic,199,17.4,3,2,4,35,Yes,1,Inactive,Medium,Medium,High,0.48896407740789843,0,Medium Risk
1013,2024-03-29,Premium,699,22.6,1,4,24,55,Yes,1,Inactive,Low,High,High,0.7035756397776163,1,High Risk
1014,2023-08-30,Standard,399,22.8,6,2,1,19,Yes,1,At Risk,High,Medium,High,0.5287906830863098,1,Medium Risk
1015,2024-10-21,Standard,399,21.6,2,3,14,40,Yes,1,Inactive,Low,High,High,0.6632886285270264,1,High Risk
1016,2023-12-07,Standard,399,7.2,1,3,3,30,No,0,At Risk,Low,High,Medium,0.4697413917470193,0,Medium Risk
1017,2023-03-09,Premium,699,22.0,1,1,28,44,Yes,1,Inactive,Low,Medium,High,0.4345598143669027,0,Medium Risk
1018,2023-01-29,Standard,399,15.3,8,5,27,20,Yes,1,At Risk,High,High,High,0.7810714678941002,1,High Risk
1019,2023-11-09,Basic,199,15.9,2,0,12,25,Yes,1,At Risk,Low,Low,High,0.2517867285339665,0,Low Risk
1020,2024-10-26,Standard,399,3.2,3,4,6,45,No,0,Inactive,Medium,High,Low,0.8802932646734654,1,High Risk
1021,2023-05-17,Basic,199,19.9,5,3,27,30,No,0,At Risk,Medium,High,High,0.630519400531522,1,High Risk
1022,2024-01-12,Standard,399,17.3,5,2,12,12,Yes,1,Active,Medium,Medium,High,0.40574586253149103,0,Medium Risk
1023,2024-07-25,Basic,199,22.0,3,0,26,60,Yes,1,Inactive,Medium,Low,High,0.4022869952121959,0,Medium Risk
1024,2023-06-22,Premium,699,22.7,7,1,15,16,No,0,At Risk,High,Medium,High,0.5209154139751185,1,Medium Risk
1025,2023-06-24,Basic,199,15.6,4,1,26,5,No,0,Active,Medium,Medium,High,0.24503682565569315,0,Low Risk
1026,2024-04-09,Premium,699,0.8,8,3,8,49,Yes,1,Inactive,High,High,Low,0.9365641503127777,1,High Risk
1027,2023-09-30,Premium,699,3.4,3,1,32,60,No,0,Inactive,Medium,Medium,Low,0.7632702112291189,1,High Risk
1028,2023-10-17,Standard,399,9.9,6,1,32,38,Yes,1,Inactive,High,Medium,Medium,0.5319319524816858,1,Medium Risk
1029,2023-09-26,Premium,699,10.7,6,1,13,1,No,0,Active,High,Medium,Medium,0.3038857023895774,0,Medium Risk
1030,2023-03-29,Basic,199,22.7,5,4,29,43,Yes,1,Inactive,Medium,High,High,0.7591050699323291,1,High Risk
1031,2024-12-31,Basic,199,3.8,5,5,31,25,Yes,1,At Risk,Medium,High,Low,0.9068631196326276,1,High Risk
1032,2023-02-23,Standard,399,18.5,4,0,28,6,No,0,Active,Medium,Low,High,0.1803708086863303,0,Low Risk
1033,2024-09-04,Standard,399,12.0,5,4,16,60,Yes,1,Inactive,Medium,High,Medium,0.8055412122129552,1,High Risk
1034,2024-02-09,Premium,699,0.6,8,4,3,24,Yes,1,At Risk,High,High,Low,0.922104968626186,1,High Risk
1035,2023-06-23,Premium,699,3.7,8,0,24,37,Yes,1,Inactive,High,Low,Low,0.7963085716129054,1,High Risk
1036,2024-06-27,Premium,699,23.3,7,1,32,5,No,0,Active,High,Medium,High,0.42193558610132814,0,Medium Risk
1037,2023-10-15,Standard,399,6.9,5,0,10,8,No,0,Active,Medium,Low,Medium,0.2066903192593473,0,Low Risk
1038,2023-09-28,Premium,699,23.2,4,2,24,39,No,0,Inactive,Medium,Medium,High,0.5700237301105211,1,Medium Risk
1039,2023-06-04,Premium,699,11.2,2,2,21,47,No,0,Inactive,Low,Medium,Medium,0.5404578242033775,1,Medium Risk
1040,2024-04-26,Premium,699,1.8,2,0,29,14,Yes,1,Active,Low,Low,Low,0.44958486170209333,0,Medium Risk
1041,2023-02-11,Standard,399,17.8,6,0,11,57,No,0,Inactive,High,Low,High,0.462847962365394,0,Medium Risk
1042,2023-06-01,Standard,399,24.7,8,3,23,29,Yes,1,At Risk,High,High,High,0.7576932397384424,1,High Risk
1043,2024-06-04,Basic,199,2.8,4,1,23,53,Yes,1,Inactive,Medium,Medium,Low,0.8027277689326323,1,High Risk
1044,2024-03-02,Standard,399,14.8,0,4,14,49,Yes,1,Inactive,Low,High,Medium,0.636167922218112,1,High Risk
1045,2024-11-27,Basic,199,19.3,1,2,16,1,Yes,1,Active,Low,Medium,High,0.2568680611478313,0,Low Risk
1046,2024-04-16,Basic,199,9.7,1,2,26,9,Yes,1,Active,Low,Medium,Medium,0.26412191670622437,0,Low Risk
1047,2023-02-14,Premium,699,11.6,4,4,31,42,Yes,1,Inactive,Medium,High,Medium,0.701399159504291,1,High Risk
1048,2024-10-21,Premium,699,8.5,2,1,29,55,Yes,1,Inactive,Low,Medium,Medium,0.5185070793887101,1,Medium Risk
1049,2023-04-05,Standard,399,20.1,1,4,21,60,No,0,Inactive,Low,High,High,0.6754399389778322,1,High Risk
1050,2023-06-16,Standard,399,4.9,6,0,17,1,No,0,Active,High,Low,Low,0.48570663691220983,0,Medium Risk
1051,2024-03-18,Standard,399,7.5,2,0,26,19,No,0,At Risk,Low,Low,Medium,0.2641173754973988,0,Low Risk
